
"[run number]","flock-behavior","movement-decrease","[step]","count turtles with [friends-score = 0]","count turtles with [lonely? = true]","mean [link-weight] of turtles","mean [friends-score] of turtles","standard-deviation [link-weight] of turtles","standard-deviation [friends-score] of turtles"
"3523","false","false","2000","7","27","9.270670855093728","3.968","5.730599663450283","1.8817918488103273"
"3524","false","false","2000","5","25","10.51415866808909","4.28","6.359774255194554","1.871794448605756"
"3525","false","false","2000","2","20","12.103026055885246","4.464","7.38745541315663","1.9055783677567917"
"3526","false","false","2000","3","26","10.319682522298825","4.04","6.514447934581224","1.7187835429366563"
"3527","false","false","2000","1","23","10.991284729586237","4.376","6.448529660238887","1.841790642577039"
"3528","false","false","2000","4","24","9.381596072026106","3.88","5.8710226024285825","1.6627262656667685"
"3529","false","false","2000","1","21","11.737693844543502","4.384","6.622897134595177","1.82258918171408"
"3531","false","false","2000","6","22","10.656902272149013","4.176","7.008733383028643","1.8651916145630032"
"3530","false","false","2000","2","21","11.735165994493881","4.64","6.668436885902596","1.868788237846023"
"3532","false","false","2000","3","25","11.534150320070406","4.624","7.559212530422132","1.9291215721567796"
"3533","false","false","2000","6","31","10.097319259883767","4.072","6.686004631297235","1.9166403001504047"
"3534","false","false","2000","5","25","11.559372591021926","4.208","7.047803090560338","1.8704894877263485"
"3535","false","false","2000","4","28","10.791731073327018","4.056","6.755276840190358","1.7553315228241306"
"3536","false","false","2000","4","28","10.363692839887067","4.032","6.675511565223377","1.7764004035054406"
"3537","false","false","2000","4","26","10.113240526060453","4.088","6.445534800857807","1.860673108762171"
"3538","false","false","2000","3","28","11.053522367858532","3.848","6.9486480585924975","1.6697449484190952"
"3540","false","false","2000","2","19","10.870631246595726","4.36","6.493885719277051","1.8986361623829973"
"3539","false","false","2000","3","20","10.80978016249752","4.312","6.210476203871068","1.7920664072606594"
"3541","false","false","2000","5","33","9.935241109562641","4.096","6.576797247990849","1.9693392772082297"
"3542","false","false","2000","6","30","10.734294519359688","4.016","7.387678561265675","1.8146392651572927"
"3543","false","false","2000","6","29","10.434507892837088","3.928","6.712674141888987","1.8440221448460763"
"3544","false","false","2000","6","29","10.626602670416323","4.264","6.9519964221408275","1.9864763661855267"
"3545","false","false","2000","5","19","10.611410144597427","4.208","6.306421401388526","1.9192367961036159"
"3546","false","false","2000","1","17","11.244048219792774","4.232","6.930678312378994","1.8019890839387842"
"3547","false","false","2000","6","26","10.911817552514078","4.448","6.7094729259748815","1.9897569022673292"
"3548","false","false","2000","4","17","10.757807936058631","4.152","6.227448413733596","1.6864972850169306"
"3549","false","false","2000","2","25","10.918092903389109","4.4","6.562522991515195","1.901172751573433"
"3550","false","false","2000","3","30","11.036719462731027","4.168","7.444530972210727","1.7618719508194525"
"3551","false","false","2000","5","24","9.855823561302204","3.952","6.1660471545224365","1.8162851004908476"
"3553","false","false","2000","7","27","11.158143092511043","4.16","6.741840253677934","1.8428195613632326"
"3552","false","false","2000","4","27","10.804140802948984","4.192","6.70898975823413","1.861449968152717"
"3554","false","false","2000","2","21","11.687532555740768","4.216","7.045261063238102","1.7543245476461573"
"3555","false","false","2000","5","27","9.478860353498904","4.144","5.555268720129031","1.9041447078079694"
"3556","false","false","2000","1","22","11.14405967832011","4.336","6.455788477454979","1.7025565468379378"
"3557","false","false","2000","5","33","10.488519836774731","4.072","7.220251704100014","1.8221131648561681"
"3558","false","false","2000","3","19","11.557899219525542","4.584","6.396259753131033","1.7820343953878595"
"3559","false","false","2000","3","23","11.086167274233588","4.184","6.980415195650348","1.7556975524224923"
"3560","false","false","2000","4","29","9.802650462317969","4.08","6.260918396387913","1.756685451382916"
"3561","false","false","2000","5","33","10.1580732180669","3.824","6.711376087795187","1.7542329757855228"
"3562","false","false","2000","4","18","11.179052479266776","4.328","6.651138442261696","1.8466337549442764"
"3563","false","false","2000","9","30","10.235073265372183","4.152","7.026704806772546","1.7633301827319052"
"3564","false","false","2000","4","24","11.336763901161147","4.248","6.433636027947041","1.9885455119287687"
"3565","false","false","2000","6","27","9.902131939370399","4.104","6.351441308554551","1.853354713695981"
"3566","false","false","2000","6","31","11.236545186866222","4","7.806317128752296","1.83451951403891"
"3567","false","false","2000","5","30","10.353116693157546","4.128","6.513922555270156","1.869114860420778"
"3568","false","false","2000","1","26","10.162427537721682","4.2","5.958086902212975","1.8670682298995944"
"3569","false","false","2000","5","25","10.329272006280734","3.936","6.333240336109113","1.8937394213523504"
"3570","false","false","2000","6","29","9.806877602240565","3.728","6.2636617470869504","1.7851507085422327"
"3571","false","false","2000","4","26","11.329511759959866","4.344","7.343005157640845","1.9741461475909514"
"3572","false","false","2000","5","25","11.34437400297127","4.136","7.253048531831103","1.7984553836746342"
"3573","false","false","2000","4","23","11.421604653521714","4.432","6.765907907283338","1.9298375818626494"
"3574","false","false","2000","1","21","11.551616949894008","4.272","6.990165178204555","1.7670614092601264"
"3575","false","false","2000","3","24","10.53149428019795","4.28","6.452117999680605","1.790649519814317"
"3576","false","false","2000","5","27","9.972550169453365","4.088","5.797966774721874","1.8476773653931968"
"3578","false","false","2000","4","28","9.758758144781906","3.896","6.305082974390687","1.7393346833091792"
"3577","false","false","2000","4","26","10.659058427401915","4.416","6.642292685759764","1.918768011702017"
"3579","false","false","2000","5","28","10.154615922135324","3.848","6.7621361759007375","1.664927606757415"
"3580","false","false","2000","3","22","11.830205991356458","4.552","6.808122086499845","1.8988730540776029"
"3581","false","false","2000","9","32","9.718686706317058","3.928","6.638225638384769","1.8309082171420787"
"3583","false","false","2000","1","25","10.536208229652066","4.368","6.307894900626786","1.7791112803282327"
"3582","false","false","2000","4","24","11.437849569886186","4.224","6.666956313199884","1.842662644786058"
"3584","false","false","2000","8","31","12.013088513240376","4.504","7.56344860509788","2.109926815000614"
"3585","false","false","2000","2","25","11.092146996000384","4.288","6.370670903922408","1.844631851255601"
"3586","false","false","2000","3","31","12.531330254180213","4.16","7.924372866488752","1.8880303584789504"
"3587","false","false","2000","1","26","10.238144077803907","4.176","7.034169634993255","1.765642652380038"
"3588","false","false","2000","4","27","10.373629794029965","3.976","6.341601776932352","1.7026508979592074"
"3589","false","false","2000","3","22","12.358687238514543","4.52","7.336232998025448","1.8610356835001953"
"3590","false","false","2000","4","16","11.615769364536051","4.448","6.82707646792928","2.005838866467825"
"3591","false","false","2000","6","18","10.553282132890853","4.008","6.306021528412012","1.8191131605161486"
"3592","false","false","2000","5","25","10.972726803526466","4.08","6.290724576659036","1.8846238958783428"
"3593","false","false","2000","2","26","10.866114627557419","4.096","6.4672030518225245","1.7071736194858096"
"3594","false","false","2000","7","32","10.144150629761215","3.832","6.845911593234509","1.696848011075467"
"3595","false","false","2000","5","21","11.049803352111018","4.264","6.450427106840568","1.9165061919899296"
"3596","false","false","2000","4","22","11.807944629305977","4.288","6.993228928592349","1.7508047489872487"
"3597","false","false","2000","7","24","9.500981365147702","4.024","5.92229195556965","1.8123361302462628"
"3598","false","false","2000","6","21","10.206096307437686","4.232","6.020698638689784","1.7773044885387321"
"3599","false","false","2000","4","29","9.687364548331571","4.024","6.236598238820398","1.8582887148640757"
"3600","false","false","2000","6","24","9.450240699149589","3.92","5.922402046245445","1.7359880813167743"
"3601","false","false","2000","5","26","11.407001558806346","4.144","6.880345943530525","1.738780443218429"
"3602","false","false","2000","3","24","11.631156883397445","4.272","7.632025106758591","1.8535800592757192"
"3603","false","false","2000","3","32","11.266419435587256","4.424","7.144602155028662","1.818088497057425"
"3604","false","false","2000","5","28","10.584239315475408","3.976","6.711096070565117","1.7537750447621654"
"3605","false","false","2000","6","22","10.31722392644555","3.992","6.507287226582704","1.8191131605161486"
"3606","false","false","2000","3","20","11.175241842271431","4.432","6.3670180737128454","1.8359900429335139"
"3607","false","false","2000","3","25","11.132313025214787","4.36","6.5838680778244765","1.8773646401186617"
"3608","false","false","2000","4","25","10.932122980872668","4.272","6.388580499838386","1.8942992049598832"
"3609","false","false","2000","3","30","12.169761081635057","4.424","7.60427003401073","1.8682036128205672"
"3610","false","false","2000","2","24","10.687464423925256","4.248","6.661822247757425","1.8087515941436705"
"3611","false","false","2000","4","26","10.08003217483851","4.072","6.218750620808286","1.784250599216154"
"3612","false","false","2000","5","26","9.76790365869672","4.144","5.8525945078151915","1.8288363978992581"
"3613","false","false","2000","3","21","10.161417034413974","4.304","5.566936471053562","1.7503826317207682"
"3614","false","false","2000","2","23","10.514086135059376","4.176","6.557137835271084","1.7427486022840615"
"3616","false","false","2000","6","28","10.608041155184159","4.168","6.817942600776212","1.734303096034735"
"3615","false","false","2000","0","22","11.170020048111608","4.264","6.730130655610269","1.7454197087919456"
"3617","false","false","2000","2","26","10.891154910467332","4.28","7.121760870987801","1.8040561171691925"
"3618","false","false","2000","3","20","11.20609290961792","4.192","6.599058537981854","1.8244039572410475"
"3619","false","false","2000","12","34","9.302487396819533","3.864","5.845107013580997","1.8095862537161789"
"3620","false","false","2000","2","18","11.364285888116793","4.304","6.64601489856832","1.656065885424693"
"3621","false","false","2000","3","29","11.71068340554265","4.112","7.210803437937604","1.7617807712493"
"3622","false","false","2000","6","26","10.69785203581851","4.168","6.5514364666263365","1.729665566486063"
"3623","false","false","2000","5","22","10.397816407079564","4.296","6.466565656203873","1.8477121422566267"
"3624","false","false","2000","4","19","10.286599571447418","4.28","5.826948928567012","1.953680493294521"
"3625","false","false","2000","5","37","10.383723384355116","3.864","7.289125379159451","1.818441894506058"
"3626","false","false","2000","6","25","8.983075420880398","3.824","5.721972673332232","1.703122575161312"
"3627","false","false","2000","6","24","10.246866499220884","3.872","6.201835674693976","1.7652422840180153"
"3628","false","false","2000","0","22","11.667523647727128","4.616","7.1367108665305246","1.6780367185838507"
"3629","false","false","2000","1","30","11.675095478803538","4.216","7.213820849971695","1.7611788676951776"
